year,school,subject,download_url
109,"國立中山大學-資訊管理學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=87552&iDP=60420&iS=3086"
109,"國立中山大學-資訊管理學系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=87552&iDP=60419&iS=3086"
108,"國立雲林科技大學-資訊工程研究所",計算機概論（2）,"https://master.get.com.tw/exam/Download.ashx?iP=90038&iDP=56829&iS=5062"
108,"私立慈濟大學-醫學資訊學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=89105&iDP=61775&iS=3086"
108,"國立高雄科技大學（建工校區）-電子工程系碩士班（丙組）",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=87284&iDP=58340&iS=3086"
108,"國立高雄科技大學（第一校區）-電腦與通訊工程系碩士班（乙組）",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=87255&iDP=58357&iS=3086"
108,"國立高雄科技大學（第一校區）-資訊管理系電子商務碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=87243&iDP=58353&iS=3086"
108,"國立高雄科技大學（第一校區）-資訊管理系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=87246&iDP=58354&iS=3086"
108,"私立長庚大學-生物醫學工程研究所材料與感測組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=87179&iDP=58302&iS=3086"
108,"私立長庚大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=87192&iDP=56732&iS=3086"
108,"國立雲林科技大學-資訊管理研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=87142&iDP=56834&iS=3086"
108,"國立雲林科技大學-資訊管理研究所",計算機概論（2）,"https://master.get.com.tw/exam/Download.ashx?iP=87130&iDP=56834&iS=5062"
108,"國立雲林科技大學-電子工程研究所",計算機概論（1）,"https://master.get.com.tw/exam/Download.ashx?iP=87127&iDP=57029&iS=5059"
108,"國立中央警察大學-資訊管理研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=87092&iDP=56578&iS=3086"
108,"私立元智大學-電機工程學系碩士班數位科技組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=87047&iDP=57022&iS=3086"
108,"私立元智大學-資訊工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=87033&iDP=56687&iS=3086"
108,"私立元智大學-工業工程與管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=87026&iDP=56680&iS=3086"
108,"國立宜蘭大學-電子工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=86839&iDP=56509&iS=3086"
108,"國立臺灣師範大學-科技應用與人力資源發展學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=86780&iDP=56766&iS=3086"
108,"國立臺灣師範大學-圖書資訊學研究所",電子計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=86726&iDP=56744&iS=3037"
108,"國立臺北教育大學-資訊科學碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=86641&iDP=56817&iS=3086"
108,"國立臺北教育大學-數學暨資訊教育學系數學教育碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=86634&iDP=56815&iS=3086"
108,"國立臺北商業大學-資訊與決策科學研究所碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=86587&iDP=56992&iS=3086"
108,"私立輔仁大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=85908&iDP=58054&iS=3086"
108,"私立輔仁大學-應用統計研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=85901&iDP=56648&iS=3086"
108,"私立輔仁大學-圖書資訊學系碩士班乙組",計算機概論（乙）,"https://master.get.com.tw/exam/Download.ashx?iP=85838&iDP=56622&iS=6115"
108,"私立輔仁大學-圖書資訊學系碩士班甲組",計算機概論（甲）,"https://master.get.com.tw/exam/Download.ashx?iP=85836&iDP=56621&iS=813"
108,"國立中正大學-資訊管理學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=85802&iDP=56492&iS=3086"
108,"國立中正大學-資訊管理學系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=85802&iDP=56491&iS=3086"
108,"國立中正大學-資訊管理學系醫療資訊管理碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=85804&iDP=56493&iS=3086"
108,"國立中正大學-會計與資訊科技學系碩士班會計組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=85797&iDP=57007&iS=3086"
108,"國立中正大學-資訊工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=85758&iDP=56478&iS=3086"
108,"私立東吳大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=85727&iDP=56614&iS=3086"
108,"國立臺北大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=85656&iDP=56910&iS=3086"
108,"國立中山大學-資訊管理學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=85524&iDP=56450&iS=3086"
108,"國立中山大學-資訊管理學系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=85524&iDP=56449&iS=3086"
108,"國立成功大學-交通管理研究所丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=85358&iDP=56199&iS=3086"
108,"國立成功大學-數據科學研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=85348&iDP=57957&iS=3086"
108,"國立成功大學-會計學研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=85326&iDP=56191&iS=3086"
108,"國立成功大學-資訊管理研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=85319&iDP=56189&iS=3086"
108,"國立成功大學-資訊管理研究所甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=85319&iDP=56188&iS=3086"
108,"國立成功大學-工程科學系碩士班己組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=85233&iDP=56282&iS=3086"
108,"國立成功大學-工程科學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=85233&iDP=56278&iS=3086"
108,"國立成功大學-工程科學系碩士班丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=85233&iDP=56279&iS=3086"
108,"國立成功大學-生物醫學工程學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=85166&iDP=56270&iS=3086"
108,"國立中央大學-資訊管理學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=85009&iDP=56325&iS=3086"
108,"國立中央大學-企業管理學系碩士班己組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=85006&iDP=56321&iS=3086"
108,"國立中央大學-企業管理學系碩士班戊組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=85006&iDP=56320&iS=3086"
108,"國立中央大學-資訊管理學系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=85009&iDP=56324&iS=3086"
108,"國立中央大學-土木工程學系碩士班：防災與資訊應用組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=84984&iDP=57953&iS=3086"
108,"國立中央大學-網路學習科技研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=84952&iDP=56301&iS=3086"
108,"國立政治大學-資訊管理學系碩士班科技組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=84886&iDP=55903&iS=3086"
108,"國立政治大學-資訊管理學系碩士班資管組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=84884&iDP=57089&iS=3086"
108,"國立政治大學-數位內容碩士學位學程資訊技術組",計算機概論與程式設計,"https://master.get.com.tw/exam/Download.ashx?iP=84846&iDP=55875&iS=4651"
108,"國立政治大學-數位內容碩士學位學程資訊技術組",計算機概論與程式設計,"https://master.get.com.tw/exam/Download.ashx?iP=84766&iDP=55875&iS=4651"
108,"國立政治大學-圖書資訊與檔案學研究所圖書資訊學組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=84736&iDP=55864&iS=3086"
108,"國立清華大學-服務科學研究所科管組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=84705&iDP=56115&iS=3086"
108,"國立清華大學-資訊系統與應用研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=84629&iDP=56998&iS=3086"
108,"國立清華大學-資訊系統與應用研究所丁組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=84629&iDP=57030&iS=3086"
108,"國立清華大學-資訊系統與應用研究所丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=84629&iDP=56999&iS=3086"
108,"國立清華大學-生命科學院聯招：分子與細胞生物研究所、分子醫學研究所、生物資訊與結構生物研究所、生物科技研究所、系統神經科學研究所丙組",計算機概論(演算法與計算機數學),"https://master.get.com.tw/exam/Download.ashx?iP=84606&iDP=56126&iS=1408"
108,"國立臺灣大學-醫學工程學研究所丙組",計算機概論（B）,"https://master.get.com.tw/exam/Download.ashx?iP=84578&iDP=55990&iS=3272"
108,"國立臺灣大學-生醫電子與資訊學研究所丙組",計算機概論（B）,"https://master.get.com.tw/exam/Download.ashx?iP=84542&iDP=56085&iS=3272"
108,"國立臺灣大學-生物機電系碩士班丙組",計算機概論（D）,"https://master.get.com.tw/exam/Download.ashx?iP=84461&iDP=56025&iS=6030"
108,"國立臺灣大學-工程科學及海洋工程學系碩士班丁組",計算機概論（A）,"https://master.get.com.tw/exam/Download.ashx?iP=84354&iDP=55971&iS=3368"
108,"國立臺灣大學-地理環資系碩士班丙組",計算機概論與程式設計,"https://master.get.com.tw/exam/Download.ashx?iP=84182&iDP=57747&iS=4651"
108,"國立臺灣大學-地質科學系碩士班應用地質組",計算機概論（B）,"https://master.get.com.tw/exam/Download.ashx?iP=84169&iDP=55949&iS=3272"
107,"私立慈濟大學-醫學資訊學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=89102&iDP=50285&iS=3086"
107,"國立金門大學-資訊科技與應用碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=87194&iDP=58320&iS=3086"
107,"國立金門大學-電子工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=87195&iDP=49909&iS=3086"
107,"國立成功大學-數據科學研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=85350&iDP=55545&iS=3086"
107,"國立清華大學-資訊系統與應用研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=84629&iDP=50441&iS=3086"
107,"國立宜蘭大學-電子工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=83571&iDP=48348&iS=3086"
107,"私立元智大學-電機工程學系碩士班控制工程組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=82457&iDP=48706&iS=3086"
107,"私立元智大學-電機工程學系碩士班數位科技組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=82457&iDP=50589&iS=3086"
107,"私立元智大學-電機工程學系碩士班計算機工程組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=82457&iDP=48705&iS=3086"
107,"私立元智大學-電機工程學系碩士班電子工程組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=82457&iDP=48704&iS=3086"
107,"國立臺北商業大學-資訊與決策科學研究所碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=83382&iDP=50416&iS=3086"
107,"私立長庚大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=83243&iDP=48934&iS=3086"
107,"私立長庚大學-電機工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=83215&iDP=48922&iS=3086"
107,"國立臺北科技大學-電機工程研究所戊組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=83198&iDP=49510&iS=3086"
107,"國立臺北科技大學-資訊工程研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=83193&iDP=49515&iS=3086"
107,"國立臺北科技大學-經營管理系研究所不分組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=83147&iDP=50799&iS=3086"
107,"國立清華大學-生命科學院聯招：分子與細胞生物研究所、分子醫學研究所、生物資訊與結構生物研究所、生物科技研究所、系統神經科學研究所丙組",計算機概論(演算法與計算機數學),"https://master.get.com.tw/exam/Download.ashx?iP=83040&iDP=48048&iS=1408"
107,"國立清華大學-服務科學研究所資管組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=83115&iDP=48026&iS=3086"
107,"國立清華大學-資訊系統與應用研究所丁組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=83054&iDP=50641&iS=3086"
107,"國立清華大學-資訊系統與應用研究所丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=83054&iDP=50442&iS=3086"
107,"國立清華大學-資訊系統與應用研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=83054&iDP=50441&iS=3086"
107,"國立清華大學-資訊系統與應用研究所甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=83054&iDP=49787&iS=3086"
107,"私立輔仁大學-資訊工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=82995&iDP=48561&iS=3086"
107,"私立輔仁大學-應用統計研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=82989&iDP=48583&iS=3086"
107,"私立輔仁大學-資訊工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=82953&iDP=48561&iS=3086"
107,"私立輔仁大學-電機工程學系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=82951&iDP=48558&iS=3086"
107,"私立輔仁大學-數學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=82942&iDP=48554&iS=3086"
107,"私立輔仁大學-圖書資訊學系碩士班乙組",計算機概論（乙）,"https://master.get.com.tw/exam/Download.ashx?iP=82916&iDP=48540&iS=6115"
107,"私立輔仁大學-圖書資訊學系碩士班甲組",計算機概論（甲）,"https://master.get.com.tw/exam/Download.ashx?iP=82914&iDP=48539&iS=813"
107,"國立中正大學-資訊工程學系碩士班",計算機概論（含程式設計）,"https://master.get.com.tw/exam/Download.ashx?iP=82544&iDP=48328&iS=6531"
107,"國立嘉義大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=82500&iDP=54562&iS=3086"
107,"私立元智大學-資訊工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=82430&iDP=48686&iS=3086"
107,"私立元智大學-生物與醫學資訊碩士學位學程",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=82428&iDP=48681&iS=3086"
107,"私立元智大學-工業工程與管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=82462&iDP=48676&iS=3086"
107,"國立中央警察大學-資訊管理研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=82397&iDP=48512&iS=3086"
107,"國立臺灣師範大學-科技應用與人力資源發展學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=82299&iDP=46439&iS=3086"
107,"國立臺灣師範大學-圖書資訊學研究所",電子計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=82248&iDP=46411&iS=3037"
107,"國立雲林科技大學-資訊管理研究所",計算機概論（3）,"https://master.get.com.tw/exam/Download.ashx?iP=82225&iDP=49435&iS=5077"
107,"國立雲林科技大學-資訊工程研究所",計算機概論（2）,"https://master.get.com.tw/exam/Download.ashx?iP=82209&iDP=49428&iS=5062"
107,"國立雲林科技大學-電子工程研究所",計算機概論（1）,"https://master.get.com.tw/exam/Download.ashx?iP=82206&iDP=50616&iS=5059"
107,"國立臺北教育大學-資訊科學碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=82200&iDP=49263&iS=3086"
107,"國立臺北教育大學-數學暨資訊教育學系數學教育碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=82195&iDP=49260&iS=3086"
107,"國立彰化師範大學-數位內容科技與管理研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=82132&iDP=50577&iS=3086"
107,"國立彰化師範大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=82125&iDP=49225&iS=3086"
107,"私立中國文化大學-資訊工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=82104&iDP=54575&iS=3086"
107,"國立交通大學-資訊學院碩士在職專班資訊組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=81969&iDP=48053&iS=3086"
107,"私立淡江大學-資訊工程學系碩士班A組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=82060&iDP=48658&iS=3086"
107,"私立淡江大學-資訊工程學系碩士班B組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=82060&iDP=48659&iS=3086"
107,"國立臺灣科技大學-電子工程系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=82021&iDP=46468&iS=3086"
107,"國立交通大學-資訊管理與財務金融學系資訊管理碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=81959&iDP=50684&iS=3086"
107,"國立中央大學-資訊管理學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=81906&iDP=48254&iS=3086"
107,"國立中央大學-資訊管理學系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=81906&iDP=48253&iS=3086"
107,"國立中央大學-企業管理學系碩士班辛組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=81903&iDP=48251&iS=3086"
107,"國立中央大學-企業管理學系碩士班庚組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=81903&iDP=48250&iS=3086"
107,"國立中央大學-土木工程學系碩士班辛：資訊應用組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=81876&iDP=50665&iS=3086"
107,"國立中央大學-網路學習科技研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=81843&iDP=48219&iS=3086"
107,"國立臺南大學-資訊工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=81801&iDP=46374&iS=3086"
107,"私立東吳大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=81721&iDP=48532&iS=3086"
107,"國立暨南國際大學-電機工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=81645&iDP=46894&iS=3086"
107,"國立中山大學-資訊管理學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=81567&iDP=46299&iS=3086"
107,"國立中山大學-資訊管理學系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=81567&iDP=46298&iS=3086"
107,"國立臺北大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=81470&iDP=46500&iS=3086"
107,"國立成功大學-資訊管理研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=59577&iDP=46138&iS=3086"
107,"國立成功大學-資訊管理研究所甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=59577&iDP=46137&iS=3086"
107,"國立成功大學-工程科學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=59790&iDP=48197&iS=3086"
107,"國立成功大學-工程科學系碩士班己組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=59790&iDP=46181&iS=3086"
107,"國立成功大學-工程科學系碩士班丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=59790&iDP=46178&iS=3086"
107,"國立成功大學-生物醫學工程學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=59833&iDP=48190&iS=3086"
107,"國立成功大學-交通管理研究所丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=59537&iDP=48134&iS=3086"
107,"國立成功大學-會計學研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=59570&iDP=46140&iS=3086"
107,"國立中正大學-會計與資訊科技學系碩士班資訊組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=59466&iDP=50469&iS=3086"
107,"國立中正大學-資訊管理學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=59469&iDP=46333&iS=3086"
107,"國立中正大學-資訊管理學系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=59469&iDP=46332&iS=3086"
107,"國立中正大學-資訊管理學系醫療資訊管理碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=59472&iDP=46334&iS=3086"
107,"國立政治大學-數位內容碩士學位學程資訊技術組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=59379&iDP=46034&iS=3086"
107,"國立政治大學-資訊管理學系碩士班科技組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=59350&iDP=47796&iS=3086"
107,"國立政治大學-資訊管理學系碩士班資管組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=59348&iDP=50818&iS=3086"
107,"國立臺灣大學-地質科學系碩士班應用地質組",計算機概論（B）,"https://master.get.com.tw/exam/Download.ashx?iP=59158&iDP=46081&iS=3272"
107,"國立臺灣大學-醫學工程學研究所丙組",計算機概論（B）,"https://master.get.com.tw/exam/Download.ashx?iP=59158&iDP=47875&iS=3272"
107,"國立臺灣大學-醫療器材與醫學影像研究所",計算機概論（B）,"https://master.get.com.tw/exam/Download.ashx?iP=59158&iDP=54709&iS=3272"
107,"國立臺灣大學-生醫電子與資訊學研究所丙組",計算機概論（B）,"https://master.get.com.tw/exam/Download.ashx?iP=59158&iDP=47980&iS=3272"
107,"國立臺灣大學-生物機電系碩士班丙組",計算機概論（D）,"https://master.get.com.tw/exam/Download.ashx?iP=59081&iDP=47924&iS=6030"
107,"國立臺灣大學-工程科學及海洋工程學系碩士班丁組",計算機概論（A）,"https://master.get.com.tw/exam/Download.ashx?iP=58991&iDP=46088&iS=3368"
107,"國立臺灣大學-地理環資系碩士班丙組",計算機概論與程式設計,"https://master.get.com.tw/exam/Download.ashx?iP=58832&iDP=54695&iS=4651"
107,"國立政治大學-數位內容碩士學位學程資訊技術組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=59276&iDP=46034&iS=3086"
107,"國立政治大學-圖書資訊與檔案學研究所圖書資訊學組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=59247&iDP=46027&iS=3086"
106,"私立慈濟大學-醫學資訊學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=89100&iDP=43434&iS=3086"
106,"國立中央警察大學-資訊管理研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=57561&iDP=39728&iS=3086"
106,"國立彰化師範大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=58630&iDP=39857&iS=3086"
106,"國立彰化師範大學-企業管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=58582&iDP=39870&iS=3086"
106,"國立東華大學-資訊工程系碩士班資工乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=58558&iDP=42321&iS=3086"
106,"私立逢甲大學-都市計畫與空間資訊學系碩士班空間資訊組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=58481&iDP=42737&iS=3086"
106,"國立中央大學-資訊管理學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=57469&iDP=39280&iS=3086"
106,"國立中央大學-資訊管理學系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=57469&iDP=39279&iS=3086"
106,"國立中央大學-企業管理學系碩士班辛組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=57456&iDP=39277&iS=3086"
106,"國立中央大學-企業管理學系碩士班庚組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=57456&iDP=39276&iS=3086"
106,"國立中央大學-土木工程學系碩士班辛：資訊應用組",計算機概論與程式語言,"https://master.get.com.tw/exam/Download.ashx?iP=57391&iDP=40808&iS=3924"
106,"國立中央大學-網路學習科技研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=57331&iDP=39245&iS=3086"
106,"國立雲林科技大學-工業管理研究所",計算機概論（2）,"https://master.get.com.tw/exam/Download.ashx?iP=57148&iDP=40046&iS=5062"
106,"國立雲林科技大學-資訊工程研究所",計算機概論（1）,"https://master.get.com.tw/exam/Download.ashx?iP=57139&iDP=40041&iS=5059"
106,"國立高雄第一科技大學-電腦與通訊工程研究所電腦組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=57095&iDP=40476&iS=3086"
106,"國立高雄第一科技大學-企業電子化研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=57082&iDP=40500&iS=3086"
106,"國立高雄第一科技大學-資訊管理系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=57079&iDP=42280&iS=3086"
106,"國立臺北科技大學-電機工程研究所戊組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=56969&iDP=40123&iS=3086"
106,"國立臺北科技大學-資訊工程研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=56968&iDP=40128&iS=3086"
106,"國立臺北科技大學-經營管理系研究所不分組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=56839&iDP=40980&iS=3086"
106,"國立臺北教育大學-資訊科學碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=56787&iDP=39895&iS=3086"
106,"國立臺北教育大學-數學暨資訊教育學系數學教育碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=56780&iDP=39892&iS=3086"
106,"國立臺灣師範大學-科技應用與人力資源發展學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=54476&iDP=39785&iS=3086"
106,"國立臺灣師範大學-圖書資訊學研究所",電子計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=54466&iDP=39745&iS=3037"
106,"國立政治大學-圖書資訊與檔案學研究所圖書資訊學組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=56332&iDP=38648&iS=3086"
106,"國立政治大學-數位內容碩士學位學程資訊技術組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=56323&iDP=38662&iS=3086"
106,"國立臺南大學-資訊工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=56300&iDP=39653&iS=3086"
106,"國立臺北大學-電機工程研究所乙組-電腦工程組",計算機概論（A）,"https://master.get.com.tw/exam/Download.ashx?iP=56246&iDP=40825&iS=3368"
106,"國立臺北大學-電機工程研究所乙組-電腦工程組",計算機概論（B）,"https://master.get.com.tw/exam/Download.ashx?iP=56247&iDP=40825&iS=3272"
106,"國立臺北大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=56241&iDP=40231&iS=3086"
106,"國立臺灣師範大學-圖書資訊學研究所",電子計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=54385&iDP=39745&iS=3037"
106,"國立暨南國際大學-電機工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=54630&iDP=42341&iS=3086"
106,"國立暨南國際大學-電機工程學系通訊工程碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=54630&iDP=40326&iS=3086"
106,"國立暨南國際大學-資訊工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=54610&iDP=40323&iS=3086"
